time,Q_29,Q_24,Q_27,Q_67,Q_41,Q_39,Q_15,Q_62,Q_58,Q_53,Q_52,Q_48,Q_9,Q_56,Q_10,Q_33,Q_18,Q_38,Q_46,Q_14,Q_43,Q_32,Q_60,Q_55,Q_8,Q_74,Q_83,Q_86,Q_92,Q_72,Q_97,Q_88,Q_87,Q_82,Q_102,Q_94,Q_110,Q_111,Q_113,Q_114,Q_115,Q_116,Q_117,Q_118,Q_119,Q_120,Q_121,Q_122,Q_123
3.44239e+08,0.180993,0.403556,0.401418,0.418482,0.355671,0.770542,0.539277,0.169874,0.349742,0.346792,0.165408,0.191454,0.295187,0.18487,0.671041,0.193088,0.273306,0.281115,0.476801,0.369845,0.569157,0.231102,0.193735,0.213798,0.739835,0.773089,0.625359,0.955993,0.909194,0.672974,1.27202,0.915824,1.85124,0.956602,2.33887,1.32136,2.78268,4.63494,4.92066,5.29111,5.66371,6.16961,7.68129,8.54654,9.39204,11.1254,12.6145,12.8588,13.7923
3.44243e+08,0.180898,0.403357,0.401215,0.418277,0.35549,0.770146,0.538974,0.169794,0.349575,0.346607,0.165324,0.191357,0.295041,0.184782,0.670709,0.192988,0.273169,0.280957,0.476559,0.369652,0.568868,0.230969,0.193644,0.213691,0.739436,0.772694,0.625054,0.955518,0.908735,0.672623,1.27134,0.915381,1.85029,0.956101,2.33762,1.32073,2.78121,4.63253,4.91809,5.28833,5.66074,6.16638,7.67729,8.5421,9.38717,11.1196,12.6079,12.8522,13.7852
3.44246e+08,0.180803,0.403159,0.401011,0.418072,0.35531,0.769751,0.538672,0.169714,0.349408,0.346423,0.165239,0.191261,0.294895,0.184695,0.670377,0.192889,0.273032,0.280799,0.476316,0.369458,0.568579,0.230835,0.193552,0.213584,0.739038,0.772301,0.624749,0.955043,0.908276,0.672271,1.27066,0.914938,1.84935,0.955608,2.33638,1.32009,2.77974,4.63012,4.91552,5.28556,5.65778,6.16316,7.6733,8.53766,9.3823,11.1139,12.6015,12.8456,13.7781
3.4425e+08,0.180708,0.402961,0.400808,0.417867,0.35513,0.769356,0.53837,0.169634,0.349241,0.34624,0.165156,0.191164,0.29475,0.184607,0.670046,0.192789,0.272895,0.280642,0.476073,0.369265,0.56829,0.230702,0.193461,0.213477,0.73864,0.771907,0.624444,0.954569,0.907817,0.67192,1.26998,0.914495,1.84841,0.955112,2.33513,1.31945,2.77828,4.62771,4.91295,5.28279,5.65482,6.15994,7.66931,8.53323,9.37743,11.1081,12.595,12.839,13.7711
3.44254e+08,0.180614,0.402763,0.400605,0.417662,0.354949,0.768961,0.538068,0.169554,0.349075,0.346056,0.165072,0.191068,0.294605,0.18452,0.669715,0.19269,0.272759,0.280484,0.475831,0.369072,0.568002,0.230569,0.193369,0.213371,0.738242,0.771514,0.624139,0.954096,0.907359,0.67157,1.26931,0.914053,1.84747,0.954617,2.33388,1.31881,2.77681,4.62531,4.91039,5.28002,5.65186,6.15673,7.66533,8.5288,9.37257,11.1023,12.5885,12.8324,13.764
3.44257e+08,0.180519,0.402565,0.400401,0.417457,0.354769,0.768566,0.537766,0.169474,0.348908,0.345872,0.164988,0.190971,0.294459,0.184433,0.669384,0.192591,0.272622,0.280327,0.475589,0.36888,0.567713,0.230436,0.193278,0.213264,0.737845,0.771121,0.623835,0.953622,0.906901,0.671219,1.26863,0.913611,1.84653,0.954122,2.33264,1.31818,2.77535,4.62291,4.90782,5.27726,5.6489,6.15352,7.66134,8.52437,9.36771,11.0966,12.582,12.8258,13.7569
3.44261e+08,0.180425,0.402367,0.400199,0.417253,0.35459,0.768172,0.537465,0.169394,0.348741,0.345689,0.164904,0.190875,0.294314,0.184346,0.669053,0.192491,0.272486,0.28017,0.475347,0.368687,0.567425,0.230303,0.193186,0.213158,0.737448,0.770728,0.623531,0.953149,0.906444,0.670869,1.26795,0.91317,1.84559,0.953628,2.3314,1.31754,2.77389,4.6205,4.90526,5.27449,5.64594,6.15031,7.65736,8.51995,9.36285,11.0908,12.5755,12.8192,13.7498
3.44264e+08,0.18033,0.40217,0.399996,0.417048,0.35441,0.767778,0.537163,0.169314,0.348575,0.345506,0.16482,0.190779,0.294169,0.184259,0.668723,0.192392,0.27235,0.280013,0.475105,0.368495,0.567138,0.230171,0.193095,0.213052,0.737051,0.770335,0.623227,0.952677,0.905986,0.670519,1.26728,0.912729,1.84465,0.953135,2.33015,1.31691,2.77243,4.6181,4.9027,5.27173,5.64299,6.1471,7.65339,8.51553,9.358,11.0851,12.569,12.8126,13.7428
3.44268e+08,0.180236,0.401972,0.399793,0.416844,0.35423,0.767384,0.536863,0.169234,0.348409,0.345323,0.164737,0.190683,0.294024,0.184172,0.668393,0.192293,0.272213,0.279856,0.474864,0.368302,0.56685,0.230038,0.193004,0.212945,0.736654,0.769943,0.622923,0.952204,0.905529,0.670169,1.2666,0.912288,1.84372,0.952641,2.32891,1.31627,2.77097,4.61571,4.90015,5.26897,5.64004,6.14389,7.64941,8.51111,9.35315,11.0793,12.5626,12.806,13.7357
3.44272e+08,0.180142,0.401775,0.399591,0.41664,0.354051,0.766991,0.536562,0.169154,0.348242,0.34514,0.164653,0.190587,0.293879,0.184085,0.668063,0.192194,0.272077,0.279699,0.474622,0.36811,0.566563,0.229906,0.192913,0.212839,0.736258,0.769552,0.622619,0.951732,0.905073,0.66982,1.26592,0.911847,1.84278,0.952148,2.32767,1.31564,2.76951,4.61331,4.89759,5.26621,5.63709,6.14069,7.64544,8.5067,9.34831,11.0736,12.5561,12.7994,13.7287
3.44275e+08,0.180048,0.401578,0.399388,0.416436,0.353872,0.766598,0.536262,0.169075,0.348076,0.344957,0.164569,0.190491,0.293735,0.183998,0.667733,0.192095,0.271941,0.279542,0.474381,0.367918,0.566276,0.229773,0.192822,0.212733,0.735863,0.76916,0.622316,0.951261,0.904617,0.669471,1.26525,0.911407,1.84184,0.951656,2.32643,1.315,2.76805,4.61092,4.89504,5.26346,5.63415,6.13749,7.64148,8.50229,9.34347,11.0679,12.5496,12.7929,13.7216
3.44279e+08,0.179954,0.401381,0.399186,0.416232,0.353692,0.766205,0.535961,0.168995,0.34791,0.344774,0.164486,0.190395,0.29359,0.183911,0.667404,0.191996,0.271805,0.279386,0.47414,0.367726,0.565989,0.229641,0.192731,0.212627,0.735467,0.768769,0.622013,0.95079,0.904161,0.669122,1.26457,0.910967,1.84091,0.951164,2.32519,1.31437,2.7666,4.60853,4.89249,5.26071,5.6312,6.13429,7.63751,8.49788,9.33863,11.0621,12.5432,12.7863,13.7146
3.44282e+08,0.17986,0.401184,0.398984,0.416029,0.353513,0.765813,0.535661,0.168915,0.347745,0.344591,0.164403,0.190299,0.293445,0.183824,0.667075,0.191898,0.27167,0.27923,0.473899,0.367535,0.565702,0.229509,0.19264,0.212521,0.735072,0.768378,0.62171,0.950319,0.903705,0.668773,1.2639,0.910527,1.83997,0.950672,2.32395,1.31374,2.76514,4.60614,4.88994,5.25795,5.62826,6.1311,7.63355,8.49348,9.33379,11.0564,12.5367,12.7797,13.7076
3.44286e+08,0.179766,0.400987,0.398782,0.415825,0.353334,0.765421,0.535362,0.168836,0.347579,0.344409,0.164319,0.190204,0.293301,0.183737,0.666746,0.191799,0.271534,0.279073,0.473659,0.367343,0.565415,0.229377,0.192549,0.212415,0.734677,0.767987,0.621408,0.949848,0.90325,0.668425,1.26323,0.910088,1.83904,0.95018,2.32272,1.3131,2.76369,4.60375,4.88739,5.25521,5.62532,6.1279,7.6296,8.48908,9.32897,11.0507,12.5303,12.7732,13.7005
3.4429e+08,0.179672,0.400791,0.398581,0.415622,0.353156,0.765029,0.535062,0.168756,0.347413,0.344227,0.164236,0.190108,0.293157,0.183651,0.666417,0.1917,0.271398,0.278917,0.473418,0.367152,0.565129,0.229245,0.192458,0.212309,0.734283,0.767597,0.621105,0.949378,0.902795,0.668077,1.26255,0.909649,1.8381,0.949689,2.32148,1.31247,2.76224,4.60136,4.88485,5.25246,5.62239,6.12471,7.62564,8.48469,9.32414,11.045,12.5239,12.7666,13.6935
3.44293e+08,0.179578,0.400594,0.398379,0.415419,0.352977,0.764637,0.534763,0.168677,0.347248,0.344045,0.164153,0.190013,0.293012,0.183564,0.666089,0.191602,0.271263,0.278761,0.473178,0.366961,0.564843,0.229113,0.192368,0.212234,0.733889,0.767207,0.620803,0.948908,0.902341,0.667757,1.26188,0.909211,1.83717,0.949207,2.32025,1.31184,2.76079,4.59898,4.8823,5.24972,5.61945,6.12153,7.62169,8.48029,9.31932,11.0393,12.5174,12.7601,13.6865
3.44297e+08,0.179484,0.400398,0.398178,0.415216,0.352799,0.764246,0.534464,0.168598,0.347082,0.343863,0.16407,0.189917,0.292868,0.183477,0.665761,0.191503,0.271128,0.278605,0.472938,0.36677,0.564557,0.228981,0.192277,0.212122,0.733495,0.766817,0.620501,0.948439,0.901886,0.667414,1.26121,0.908772,1.83624,0.948744,2.31901,1.31121,2.75934,4.59659,4.87976,5.24697,5.61652,6.11834,7.61774,8.4759,9.3145,11.0335,12.511,12.7535,13.6795
3.443e+08,0.179391,0.400202,0.397976,0.415013,0.35262,0.763855,0.534166,0.168518,0.346917,0.343681,0.163986,0.189822,0.292724,0.183391,0.665433,0.191405,0.270992,0.27845,0.472698,0.366579,0.564272,0.22885,0.192186,0.21199,0.733101,0.766428,0.620199,0.94797,0.901433,0.667045,1.26054,0.908334,1.83531,0.948244,2.31778,1.31058,2.75789,4.59421,4.87722,5.24423,5.61359,6.11516,7.6138,8.47152,9.30968,11.0279,12.5046,12.747,13.6725
3.44304e+08,0.179297,0.400006,0.397775,0.41481,0.352442,0.763465,0.533867,0.168439,0.346752,0.343499,0.163903,0.189726,0.29258,0.183305,0.665105,0.191307,0.270857,0.278294,0.472458,0.366388,0.563986,0.228718,0.192096,0.211889,0.732708,0.766039,0.619898,0.947501,0.900979,0.666681,1.25987,0.907896,1.83438,0.94773,2.31655,1.30995,2.75644,4.59183,4.87469,5.2415,5.61066,6.11198,7.60985,8.46714,9.30487,11.0222,12.4982,12.7404,13.6655
3.44308e+08,0.179204,0.39981,0.397574,0.414608,0.352264,0.763074,0.533569,0.16836,0.346587,0.343318,0.16382,0.189631,0.292437,0.183218,0.664778,0.191208,0.270722,0.278139,0.472219,0.366197,0.563701,0.228587,0.192005,0.211781,0.732315,0.76565,0.619596,0.947032,0.900526,0.666344,1.2592,0.907459,1.83345,0.947234,2.31532,1.30932,2.75499,4.58946,4.87215,5.23876,5.60774,6.1088,7.60592,8.46276,9.30007,11.0165,12.4917,12.7339,13.6585
3.44311e+08,0.17911,0.399614,0.397374,0.414405,0.352086,0.762684,0.533271,0.168281,0.346422,0.343136,0.163738,0.189536,0.292293,0.183132,0.66445,0.19111,0.270587,0.277983,0.471979,0.366007,0.563416,0.228456,0.191915,0.211677,0.731922,0.765261,0.619295,0.946564,0.900073,0.665992,1.25853,0.907022,1.83252,0.946756,2.31409,1.30869,2.75355,4.58708,4.86962,5.23603,5.60482,6.10562,7.60198,8.45838,9.29526,11.0108,12.4853,12.7274,13.6515
3.44315e+08,0.179017,0.399419,0.397173,0.414203,0.351908,0.762294,0.532974,0.168202,0.346257,0.342955,0.163655,0.189441,0.292149,0.183046,0.664123,0.191012,0.270452,0.277828,0.47174,0.365816,0.563131,0.228325,0.191825,0.211571,0.73153,0.764873,0.618994,0.946097,0.899621,0.665649,1.25786,0.906585,1.83159,0.946259,2.31286,1.30806,2.7521,4.58471,4.86709,5.2333,5.6019,6.10245,7.59805,8.45401,9.29046,11.0051,12.4789,12.7209,13.6445
3.44318e+08,0.178924,0.399224,0.396972,0.414001,0.35173,0.761905,0.532676,0.168123,0.346093,0.342774,0.163572,0.189346,0.292006,0.182959,0.663797,0.190914,0.270318,0.277673,0.471501,0.365626,0.562847,0.228194,0.191734,0.211466,0.731138,0.764485,0.618694,0.945629,0.899169,0.665302,1.25719,0.906149,1.83066,0.945776,2.31163,1.30743,2.75066,4.58234,4.86456,5.23057,5.59898,6.09928,7.59412,8.44964,9.28567,10.9994,12.4725,12.7144,13.6375
3.44322e+08,0.17883,0.399028,0.396772,0.413799,0.351553,0.761516,0.532379,0.168044,0.345928,0.342593,0.163489,0.189251,0.291863,0.182873,0.66347,0.190816,0.270183,0.277518,0.471262,0.365436,0.562563,0.228063,0.191644,0.211361,0.730747,0.764097,0.6184,0.945162,0.898717,0.664973,1.25652,0.905715,1.82973,0.945291,2.3104,1.3068,2.74922,4.57997,4.86203,5.22784,5.59606,6.09611,7.59019,8.44528,9.28088,10.9937,12.4661,12.7079,13.6306
3.44326e+08,0.178737,0.398833,0.396572,0.413597,0.351376,0.761127,0.532082,0.167965,0.345764,0.342412,0.163407,0.189156,0.291719,0.182787,0.663144,0.190718,0.270048,0.277363,0.471024,0.365246,0.562279,0.227932,0.191554,0.211256,0.730355,0.76371,0.618091,0.944695,0.898266,0.664609,1.25586,0.905281,1.82881,0.944814,2.30918,1.30618,2.74778,4.5776,4.85951,5.22511,5.59315,6.09295,7.58627,8.44091,9.27609,10.9881,12.4598,12.7013,13.6236
3.44329e+08,0.178644,0.398638,0.396372,0.413395,0.351198,0.760738,0.531786,0.167886,0.345599,0.342232,0.163324,0.189061,0.291576,0.182701,0.662818,0.19062,0.269914,0.277209,0.470785,0.365056,0.561995,0.227801,0.191464,0.211151,0.729964,0.763323,0.617795,0.944229,0.897814,0.664267,1.25519,0.904838,1.82788,0.944306,2.30795,1.30555,2.74634,4.57523,4.85698,5.22239,5.59024,6.08978,7.58234,8.43656,9.2713,10.9824,12.4534,12.6948,13.6166
3.44333e+08,0.178551,0.398443,0.396172,0.413194,0.351021,0.76035,0.531489,0.167807,0.345435,0.342051,0.163241,0.188966,0.291433,0.182615,0.662492,0.190523,0.269779,0.277054,0.470547,0.364867,0.561711,0.227671,0.191374,0.211046,0.729573,0.762936,0.617493,0.943763,0.897364,0.663921,1.25452,0.904409,1.82696,0.943829,2.30673,1.30492,2.7449,4.57287,4.85446,5.21967,5.58733,6.08662,7.57843,8.4322,9.26652,10.9767,12.447,12.6883,13.6097
3.44336e+08,0.178458,0.398249,0.395972,0.412992,0.350844,0.759962,0.531193,0.167728,0.345271,0.341871,0.163159,0.188871,0.29129,0.182529,0.662167,0.190425,0.269645,0.2769,0.470309,0.364677,0.561428,0.22754,0.191284,0.210941,0.729183,0.76255,0.617194,0.943297,0.896913,0.663577,1.25386,0.90397,1.82603,0.943339,2.30551,1.3043,2.74346,4.57051,4.85194,5.21695,5.58442,6.08347,7.57451,8.42785,9.26174,10.9711,12.4406,12.6819,13.6027
3.4434e+08,0.178365,0.398054,0.395773,0.412791,0.350667,0.759575,0.530897,0.16765,0.345107,0.34169,0.163077,0.188777,0.291147,0.182444,0.661841,0.190328,0.269511,0.276745,0.470071,0.364488,0.561144,0.22741,0.191194,0.210837,0.728793,0.762164,0.616894,0.942832,0.896477,0.663232,1.25319,0.903538,1.82511,0.942855,2.30428,1.30367,2.74203,4.56815,4.84943,5.21424,5.58152,6.08031,7.5706,8.4235,9.25697,10.9654,12.4342,12.6754,13.5958
3.44344e+08,0.178273,0.39786,0.395573,0.41259,0.35049,0.759187,0.530602,0.167571,0.344943,0.34151,0.162994,0.188682,0.291005,0.182358,0.661516,0.19023,0.269377,0.276591,0.469833,0.364299,0.560861,0.22728,0.191104,0.210732,0.728403,0.761778,0.616596,0.942367,0.896017,0.662889,1.25253,0.903102,1.82419,0.942369,2.30306,1.30304,2.74059,4.56579,4.84691,5.21152,5.57861,6.07716,7.56669,8.41916,9.2522,10.9598,12.4279,12.6689,13.5888
3.44347e+08,0.17818,0.397665,0.395374,0.412389,0.350314,0.7588,0.530306,0.167492,0.34478,0.34133,0.162912,0.188588,0.290862,0.182272,0.661192,0.190133,0.269243,0.276437,0.469595,0.36411,0.560578,0.22715,0.191015,0.210628,0.728014,0.761392,0.616296,0.941902,0.895564,0.662569,1.25186,0.902669,1.82326,0.941891,2.30184,1.30242,2.73916,4.56343,4.8444,5.20881,5.57571,6.07401,7.56279,8.41481,9.24744,10.9541,12.4215,12.6624,13.5819
3.44351e+08,0.178087,0.397471,0.395175,0.412188,0.350137,0.758413,0.530011,0.167414,0.344616,0.341151,0.16283,0.188493,0.290719,0.182187,0.660867,0.190035,0.269109,0.276283,0.469358,0.363921,0.560296,0.22702,0.190925,0.210556,0.727625,0.761007,0.615998,0.94144,0.895115,0.662228,1.2512,0.902235,1.82234,0.941429,2.30062,1.30179,2.73772,4.56107,4.84189,5.2061,5.57282,6.07086,7.55888,8.41048,9.24267,10.9485,12.4152,12.6559,13.575
3.44354e+08,0.177995,0.397277,0.394976,0.411988,0.349961,0.758027,0.529716,0.167335,0.344453,0.340971,0.162748,0.188399,0.290577,0.182101,0.660543,0.189938,0.268975,0.276129,0.469121,0.363732,0.560014,0.22689,0.190835,0.210412,0.727236,0.760622,0.615699,0.940973,0.894666,0.661883,1.25054,0.901802,1.82142,0.94094,2.29941,1.30117,2.73629,4.55872,4.83938,5.20339,5.56992,6.06771,7.55498,8.40614,9.23791,10.9429,12.4088,12.6495,13.568
3.44358e+08,0.177902,0.397084,0.394777,0.411787,0.349785,0.757641,0.529421,0.167257,0.344289,0.340791,0.162665,0.188305,0.290435,0.182015,0.660219,0.189841,0.268842,0.275976,0.468884,0.363544,0.559731,0.22676,0.190746,0.210318,0.726847,0.760237,0.615401,0.940511,0.894218,0.661501,1.24987,0.901369,1.8205,0.940444,2.29819,1.30055,2.73486,4.55637,4.83687,5.20069,5.56703,6.06457,7.55109,8.40181,9.23316,10.9372,12.4025,12.643,13.5611
3.44362e+08,0.17781,0.39689,0.394578,0.411587,0.349609,0.757255,0.529127,0.167179,0.344126,0.340612,0.162583,0.18821,0.290293,0.18193,0.659895,0.189744,0.268708,0.275822,0.468647,0.363355,0.559449,0.226631,0.190656,0.210209,0.726459,0.759853,0.61511,0.940047,0.89377,0.661181,1.24921,0.900939,1.81958,0.939932,2.29697,1.29992,2.73343,4.55402,4.83436,5.19798,5.56414,6.06143,7.54719,8.39748,9.22841,10.9316,12.3961,12.6366,13.5542
3.44365e+08,0.177718,0.396696,0.39438,0.411386,0.349433,0.756869,0.528833,0.1671,0.343963,0.340433,0.162501,0.188116,0.29015,0.181845,0.659571,0.189647,0.268575,0.275669,0.46841,0.363167,0.559168,0.226501,0.190567,0.210107,0.726071,0.759469,0.614803,0.939585,0.893322,0.660826,1.24855,0.900508,1.81866,0.939476,2.29576,1.2993,2.732,4.55167,4.83186,5.19528,5.56125,6.05829,7.5433,8.39316,9.22366,10.926,12.3898,12.6301,13.5473
3.44369e+08,0.177625,0.396503,0.394182,0.411186,0.349257,0.756484,0.528539,0.167022,0.3438,0.340254,0.16242,0.188022,0.290008,0.181759,0.659248,0.18955,0.268441,0.275516,0.468174,0.362979,0.558886,0.226372,0.190477,0.210002,0.725684,0.759085,0.614509,0.939122,0.892875,0.66049,1.24789,0.900068,1.81775,0.938974,2.29454,1.29868,2.73058,4.54933,4.82936,5.19258,5.55836,6.05515,7.53942,8.38883,9.21892,10.9204,12.3835,12.6237,13.5404
3.44372e+08,0.177533,0.39631,0.393983,0.410986,0.349081,0.756099,0.528245,0.166944,0.343637,0.340075,0.162338,0.187928,0.289867,0.181674,0.658925,0.189453,0.268308,0.275363,0.467938,0.362791,0.558605,0.226242,0.190388,0.209928,0.725296,0.758701,0.614209,0.93866,0.892428,0.660156,1.24723,0.899642,1.81683,0.938507,2.29333,1.29805,2.72915,4.54698,4.82686,5.18988,5.55548,6.05202,7.53553,8.38452,9.21417,10.9147,12.3771,12.6172,13.5335
3.44376e+08,0.177441,0.396117,0.393785,0.410787,0.348906,0.755714,0.527952,0.166866,0.343474,0.339896,0.162256,0.187834,0.289725,0.181589,0.658602,0.189356,0.268175,0.27521,0.467701,0.362603,0.558324,0.226113,0.190299,0.209818,0.724909,0.758318,0.613914,0.938197,0.891981,0.659839,1.24657,0.899207,1.81591,0.938036,2.29212,1.29744,2.72772,4.54464,4.82436,5.18719,5.5526,6.04889,7.53165,8.3802,9.20944,10.9091,12.3708,12.6108,13.5266
3.4438e+08,0.177349,0.395924,0.393587,0.410587,0.34873,0.75533,0.527659,0.166787,0.343312,0.339717,0.162174,0.18774,0.289583,0.181504,0.658279,0.189259,0.268042,0.275057,0.467466,0.362415,0.558043,0.225984,0.19021,0.209687,0.724523,0.757935,0.613616,0.937736,0.891535,0.659473,1.24591,0.898778,1.815,0.937568,2.29091,1.29681,2.7263,4.5423,4.82187,5.18449,5.54972,6.04576,7.52777,8.37589,9.20471,10.9035,12.3645,12.6044,13.5197
3.44383e+08,0.177257,0.395731,0.39339,0.410387,0.348555,0.754946,0.527366,0.166709,0.343149,0.339539,0.162093,0.187647,0.289441,0.181419,0.657957,0.189163,0.267909,0.274904,0.46723,0.362228,0.557762,0.225855,0.19012,0.209588,0.724136,0.757552,0.61332,0.937275,0.891089,0.659116,1.24525,0.898346,1.81408,0.937052,2.2897,1.29619,2.72488,4.53996,4.81937,5.1818,5.54684,6.04264,7.5239,8.37158,9.19997,10.8979,12.3582,12.5979,13.5128
3.44387e+08,0.177165,0.395538,0.393192,0.410188,0.34838,0.754562,0.527073,0.166631,0.342987,0.33936,0.162011,0.187553,0.2893,0.181333,0.657635,0.189066,0.267776,0.274751,0.466994,0.362041,0.557482,0.225726,0.190031,0.209482,0.72375,0.75717,0.613023,0.936814,0.890643,0.658785,1.24459,0.897916,1.81317,0.936569,2.28849,1.29557,2.72345,4.53763,4.81688,5.17912,5.54396,6.03951,7.52002,8.36728,9.19525,10.8923,12.3519,12.5915,13.5059
3.4439e+08,0.177073,0.395345,0.392994,0.409989,0.348205,0.754178,0.52678,0.166554,0.342824,0.339182,0.161929,0.187459,0.289159,0.181248,0.657313,0.18897,0.267643,0.274599,0.466759,0.361853,0.557201,0.225597,0.189942,0.20938,0.723365,0.756788,0.612727,0.936353,0.890198,0.658439,1.24393,0.897486,1.81225,0.936097,2.28728,1.29495,2.72203,4.53529,4.81439,5.17643,5.54109,6.03639,7.51615,8.36298,9.19053,10.8867,12.3456,12.5851,13.4991
3.44394e+08,0.176981,0.395153,0.392797,0.40979,0.34803,0.753795,0.526488,0.166476,0.342662,0.339004,0.161848,0.187366,0.289017,0.181164,0.656991,0.188873,0.267511,0.274446,0.466524,0.361666,0.556921,0.225469,0.189853,0.209276,0.722979,0.756406,0.61243,0.935893,0.889753,0.658101,1.24328,0.897056,1.81134,0.93561,2.28607,1.29433,2.72061,4.53296,4.8119,5.17374,5.53822,6.03327,7.51229,8.35868,9.18581,10.8811,12.3393,12.5787,13.4922
3.44398e+08,0.17689,0.394961,0.3926,0.409591,0.347855,0.753412,0.526196,0.166398,0.3425,0.338826,0.161767,0.187272,0.288876,0.181079,0.656669,0.188777,0.267378,0.274294,0.466288,0.361479,0.556642,0.22534,0.189765,0.209172,0.722594,0.756024,0.612135,0.935433,0.889308,0.65776,1.24262,0.896626,1.81043,0.935135,2.28486,1.29371,2.7192,4.53062,4.80942,5.17106,5.53535,6.03015,7.50842,8.35438,9.18109,10.8756,12.333,12.5723,13.4853
3.44401e+08,0.176798,0.394769,0.392403,0.409392,0.347681,0.75303,0.525904,0.16632,0.342338,0.338648,0.161685,0.187179,0.288735,0.180994,0.656348,0.18868,0.267246,0.274142,0.466054,0.361292,0.556362,0.225212,0.189676,0.209069,0.722209,0.755643,0.611839,0.934974,0.888864,0.657421,1.24196,0.896197,1.80951,0.934652,2.28366,1.2931,2.71778,4.5283,4.80693,5.16838,5.53249,6.02704,7.50456,8.35009,9.17638,10.87,12.3267,12.5659,13.4785
3.44405e+08,0.176707,0.394577,0.392206,0.409194,0.347506,0.752647,0.525613,0.166242,0.342176,0.33847,0.161604,0.187085,0.288594,0.180909,0.656027,0.188584,0.267113,0.27399,0.465819,0.361106,0.556083,0.225083,0.189587,0.208966,0.721825,0.755262,0.611543,0.934515,0.88842,0.657081,1.24131,0.895768,1.8086,0.934175,2.28245,1.29248,2.71636,4.52597,4.80445,5.1657,5.52962,6.02393,7.50071,8.3458,9.17168,10.8644,12.3204,12.5595,13.4716
3.44408e+08,0.176615,0.394385,0.392009,0.408995,0.347332,0.752265,0.525322,0.166165,0.342014,0.338293,0.161523,0.186992,0.288453,0.180825,0.655706,0.188488,0.266981,0.273838,0.465584,0.360919,0.555803,0.224955,0.189498,0.208862,0.721441,0.754882,0.611248,0.934056,0.887976,0.656742,1.24065,0.895339,1.80769,0.933695,2.28125,1.29186,2.71495,4.52364,4.80197,5.16303,5.52676,6.02082,7.49685,8.34152,9.16697,10.8588,12.3142,12.5531,13.4648
3.44412e+08,0.176524,0.394193,0.391813,0.408797,0.347158,0.751883,0.525031,0.166087,0.341853,0.338115,0.161441,0.186899,0.288313,0.18074,0.655386,0.188392,0.266849,0.273686,0.46535,0.360733,0.555524,0.224827,0.18941,0.208759,0.721057,0.754501,0.610953,0.933597,0.887533,0.656403,1.24,0.894911,1.80678,0.933217,2.28005,1.29124,2.71353,4.52132,4.79949,5.16035,5.5239,6.01771,7.493,8.33724,9.16227,10.8533,12.3079,12.5467,13.4579
3.44416e+08,0.176432,0.394001,0.391616,0.408599,0.346983,0.751502,0.52474,0.16601,0.341691,0.337938,0.16136,0.186806,0.288172,0.180655,0.655066,0.188296,0.266717,0.273535,0.465116,0.360547,0.555246,0.224699,0.189321,0.208656,0.720673,0.754121,0.610658,0.933139,0.88709,0.656064,1.23934,0.894483,1.80587,0.932739,2.27884,1.29063,2.71212,4.51899,4.79701,5.15768,5.52104,6.01461,7.48915,8.33296,9.15757,10.8477,12.3016,12.5403,13.4511
3.44419e+08,0.176341,0.39381,0.39142,0.408401,0.34681,0.751121,0.524449,0.165932,0.34153,0.337761,0.161279,0.186712,0.288031,0.180571,0.654746,0.1882,0.266585,0.273383,0.464882,0.36036,0.554967,0.224571,0.189233,0.208553,0.72029,0.753741,0.610364,0.932681,0.886647,0.655726,1.23869,0.894055,1.80497,0.932262,2.27764,1.29001,2.71071,4.51667,4.79454,5.15501,5.51819,6.01151,7.48531,8.32868,9.15288,10.8421,12.2953,12.534,13.4442
